,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.327,0.767,-0.151,0.211,0.567,0.39,0.796,0.311,0.264
AAPL,0.327,0.0,0.469,0.279,0.582,0.582,0.104,0.282,0.218,0.714
AMD,0.767,0.469,0.0,-0.35,0.59,0.7,0.202,0.852,0.363,0.538
AMZN,-0.151,0.279,-0.35,0.0,-0.194,0.155,0.399,-0.339,-0.342,0.273
GOOGL,0.211,0.582,0.59,-0.194,0.0,0.586,-0.052,0.218,0.5,0.681
INTC,0.567,0.582,0.7,0.155,0.586,0.0,0.372,0.493,0.363,0.807
MARA,0.39,0.104,0.202,0.399,-0.052,0.372,0.0,0.071,0.274,0.42
NVDA,0.796,0.282,0.852,-0.339,0.218,0.493,0.071,0.0,0.096,0.195
PLUG,0.311,0.218,0.363,-0.342,0.5,0.363,0.274,0.096,0.0,0.426
TSLA,0.264,0.714,0.538,0.273,0.681,0.807,0.42,0.195,0.426,0.0
