,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.488,0.273,0.63,0.012,0.329,0.742,0.745,0.159,0.455
AAPL,0.488,0.0,0.727,0.555,0.832,0.777,0.475,0.82,0.058,0.93
AMD,0.273,0.727,0.0,0.544,0.742,0.754,0.375,0.675,0.171,0.688
AMZN,0.63,0.555,0.544,0.0,0.256,0.514,0.733,0.68,0.293,0.64
GOOGL,0.012,0.832,0.742,0.256,0.0,0.753,0.138,0.582,0.041,0.766
INTC,0.329,0.777,0.754,0.514,0.753,0.0,0.596,0.771,0.358,0.793
MARA,0.742,0.475,0.375,0.733,0.138,0.596,0.0,0.767,0.55,0.628
NVDA,0.745,0.82,0.675,0.68,0.582,0.771,0.767,0.0,0.372,0.826
PLUG,0.159,0.058,0.171,0.293,0.041,0.358,0.55,0.372,0.0,0.325
TSLA,0.455,0.93,0.688,0.64,0.766,0.793,0.628,0.826,0.325,0.0
