,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.491,0.576,0.223,0.257,0.595,0.58,0.564,-0.037,0.382
AAPL,0.491,0.0,0.763,0.796,0.736,0.709,0.619,0.857,0.048,0.615
AMD,0.576,0.763,0.0,0.521,0.512,0.491,0.493,0.631,0.538,0.85
AMZN,0.223,0.796,0.521,0.0,0.859,0.664,0.709,0.866,-0.123,0.545
GOOGL,0.257,0.736,0.512,0.859,0.0,0.506,0.799,0.819,-0.088,0.479
INTC,0.595,0.709,0.491,0.664,0.506,0.0,0.631,0.778,-0.218,0.364
MARA,0.58,0.619,0.493,0.709,0.799,0.631,0.0,0.862,-0.107,0.502
NVDA,0.564,0.857,0.631,0.866,0.819,0.778,0.862,0.0,-0.157,0.549
PLUG,-0.037,0.048,0.538,-0.123,-0.088,-0.218,-0.107,-0.157,0.0,0.633
TSLA,0.382,0.615,0.85,0.545,0.479,0.364,0.502,0.549,0.633,0.0
