,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.739,-0.19,0.434,-0.365,-0.763,0.544,-0.292,0.59,0.622
AAPL,0.739,0.0,-0.115,0.492,-0.485,-0.757,0.604,-0.506,0.724,0.599
AMD,-0.19,-0.115,0.0,0.417,0.627,0.308,-0.235,0.498,0.026,-0.24
AMZN,0.434,0.492,0.417,0.0,0.388,-0.431,0.146,0.172,0.449,0.097
GOOGL,-0.365,-0.485,0.627,0.388,0.0,0.284,-0.566,0.715,-0.33,-0.425
INTC,-0.763,-0.757,0.308,-0.431,0.284,0.0,-0.499,0.253,-0.346,-0.644
MARA,0.544,0.604,-0.235,0.146,-0.566,-0.499,0.0,-0.465,0.502,0.635
NVDA,-0.292,-0.506,0.498,0.172,0.715,0.253,-0.465,0.0,-0.514,-0.321
PLUG,0.59,0.724,0.026,0.449,-0.33,-0.346,0.502,-0.514,0.0,0.35
TSLA,0.622,0.599,-0.24,0.097,-0.425,-0.644,0.635,-0.321,0.35,0.0
