,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.831,0.011,-0.73,-0.255,0.063,-0.401,-0.227,0.492,0.026
AAPL,-0.831,0.0,0.31,0.898,0.606,0.19,0.7,0.569,-0.215,0.138
AMD,0.011,0.31,0.0,0.522,0.611,0.038,0.558,0.857,0.509,0.197
AMZN,-0.73,0.898,0.522,0.0,0.703,0.156,0.829,0.687,-0.084,0.257
GOOGL,-0.255,0.606,0.611,0.703,0.0,0.579,0.775,0.822,0.458,0.339
INTC,0.063,0.19,0.038,0.156,0.579,0.0,0.424,0.221,0.271,0.28
MARA,-0.401,0.7,0.558,0.829,0.775,0.424,0.0,0.713,0.108,0.342
NVDA,-0.227,0.569,0.857,0.687,0.822,0.221,0.713,0.0,0.47,0.037
PLUG,0.492,-0.215,0.509,-0.084,0.458,0.271,0.108,0.47,0.0,0.194
TSLA,0.026,0.138,0.197,0.257,0.339,0.28,0.342,0.037,0.194,0.0
