,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.421,-0.491,-0.394,-0.517,-0.121,-0.461,-0.47,-0.473,-0.208
AAPL,-0.421,0.0,0.94,0.97,0.974,0.814,0.95,0.953,0.892,0.922
AMD,-0.491,0.94,0.0,0.937,0.944,0.87,0.977,0.975,0.833,0.845
AMZN,-0.394,0.97,0.937,0.0,0.979,0.804,0.961,0.967,0.942,0.918
GOOGL,-0.517,0.974,0.944,0.979,0.0,0.766,0.963,0.972,0.927,0.903
INTC,-0.121,0.814,0.87,0.804,0.766,0.0,0.826,0.822,0.645,0.773
MARA,-0.461,0.95,0.977,0.961,0.963,0.826,0.0,0.994,0.878,0.875
NVDA,-0.47,0.953,0.975,0.967,0.972,0.822,0.994,0.0,0.89,0.883
PLUG,-0.473,0.892,0.833,0.942,0.927,0.645,0.878,0.89,0.0,0.824
TSLA,-0.208,0.922,0.845,0.918,0.903,0.773,0.875,0.883,0.824,0.0
