,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.13,0.236,0.216,0.343,-0.053,0.429,0.263,0.102,0.013
AAPL,0.13,0.0,0.856,0.826,0.387,0.649,0.764,0.907,0.81,0.888
AMD,0.236,0.856,0.0,0.855,0.496,0.364,0.654,0.815,0.874,0.702
AMZN,0.216,0.826,0.855,0.0,0.659,0.322,0.764,0.74,0.869,0.637
GOOGL,0.343,0.387,0.496,0.659,0.0,-0.232,0.4,0.223,0.385,0.108
INTC,-0.053,0.649,0.364,0.322,-0.232,0.0,0.597,0.782,0.336,0.779
MARA,0.429,0.764,0.654,0.764,0.4,0.597,0.0,0.821,0.667,0.754
NVDA,0.263,0.907,0.815,0.74,0.223,0.782,0.821,0.0,0.728,0.862
PLUG,0.102,0.81,0.874,0.869,0.385,0.336,0.667,0.728,0.0,0.727
TSLA,0.013,0.888,0.702,0.637,0.108,0.779,0.754,0.862,0.727,0.0
