,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.717,-0.488,0.151,-0.437,-0.074,0.781,-0.417,-0.135,0.774
AAPL,0.717,0.0,-0.327,0.251,-0.531,-0.326,0.672,-0.604,0.34,0.578
AMD,-0.488,-0.327,0.0,0.341,0.616,0.539,-0.324,0.475,0.029,-0.316
AMZN,0.151,0.251,0.341,0.0,0.524,0.26,0.182,0.219,-0.013,0.157
GOOGL,-0.437,-0.531,0.616,0.524,0.0,0.458,-0.421,0.731,-0.399,-0.179
INTC,-0.074,-0.326,0.539,0.26,0.458,0.0,-0.161,0.531,-0.367,0.008
MARA,0.781,0.672,-0.324,0.182,-0.421,-0.161,0.0,-0.333,0.01,0.744
NVDA,-0.417,-0.604,0.475,0.219,0.731,0.531,-0.333,0.0,-0.614,-0.114
PLUG,-0.135,0.34,0.029,-0.013,-0.399,-0.367,0.01,-0.614,0.0,-0.352
TSLA,0.774,0.578,-0.316,0.157,-0.179,0.008,0.744,-0.114,-0.352,0.0
