,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.422,-0.727,0.767,-0.386,0.097,-0.249,-0.441,0.545,-0.57
AAPL,-0.422,0.0,0.138,-0.215,0.253,-0.288,0.235,0.088,-0.584,0.052
AMD,-0.727,0.138,0.0,-0.844,0.71,-0.148,0.577,0.797,-0.281,0.877
AMZN,0.767,-0.215,-0.844,0.0,-0.614,0.037,-0.662,-0.606,0.257,-0.809
GOOGL,-0.386,0.253,0.71,-0.614,0.0,-0.547,0.731,0.513,-0.2,0.567
INTC,0.097,-0.288,-0.148,0.037,-0.547,0.0,-0.086,0.133,0.382,0.077
MARA,-0.249,0.235,0.577,-0.662,0.731,-0.086,0.0,0.595,0.034,0.638
NVDA,-0.441,0.088,0.797,-0.606,0.513,0.133,0.595,0.0,-0.095,0.774
PLUG,0.545,-0.584,-0.281,0.257,-0.2,0.382,0.034,-0.095,0.0,-0.082
TSLA,-0.57,0.052,0.877,-0.809,0.567,0.077,0.638,0.774,-0.082,0.0
