,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.57,0.571,0.694,0.565,0.135,0.685,0.585,0.756,0.473
AAPL,0.57,0.0,0.916,0.856,0.945,-0.069,0.503,0.975,0.591,0.964
AMD,0.571,0.916,0.0,0.863,0.902,0.154,0.381,0.909,0.711,0.9
AMZN,0.694,0.856,0.863,0.0,0.887,-0.076,0.498,0.867,0.764,0.861
GOOGL,0.565,0.945,0.902,0.887,0.0,-0.022,0.524,0.934,0.661,0.899
INTC,0.135,-0.069,0.154,-0.076,-0.022,0.0,0.066,-0.109,0.324,-0.214
MARA,0.685,0.503,0.381,0.498,0.524,0.066,0.0,0.596,0.549,0.364
NVDA,0.585,0.975,0.909,0.867,0.934,-0.109,0.596,0.0,0.617,0.953
PLUG,0.756,0.591,0.711,0.764,0.661,0.324,0.549,0.617,0.0,0.512
TSLA,0.473,0.964,0.9,0.861,0.899,-0.214,0.364,0.953,0.512,0.0
