,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.892,-0.463,0.663,-0.634,-0.209,0.872,0.304,0.331,0.675
AAPL,0.892,0.0,-0.582,0.837,-0.572,-0.183,0.848,0.379,0.141,0.656
AMD,-0.463,-0.582,0.0,-0.618,0.782,0.303,-0.72,-0.297,0.47,-0.192
AMZN,0.663,0.837,-0.618,0.0,-0.485,-0.195,0.685,0.289,-0.038,0.421
GOOGL,-0.634,-0.572,0.782,-0.485,0.0,0.469,-0.779,0.033,0.316,-0.17
INTC,-0.209,-0.183,0.303,-0.195,0.469,0.0,-0.457,0.485,0.35,-0.089
MARA,0.872,0.848,-0.72,0.685,-0.779,-0.457,0.0,0.308,0.011,0.682
NVDA,0.304,0.379,-0.297,0.289,0.033,0.485,0.308,0.0,0.323,0.574
PLUG,0.331,0.141,0.47,-0.038,0.316,0.35,0.011,0.323,0.0,0.48
TSLA,0.675,0.656,-0.192,0.421,-0.17,-0.089,0.682,0.574,0.48,0.0
