,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.374,-0.143,0.38,0.324,-0.192,0.279,0.167,0.491,-0.194
AAPL,0.374,0.0,0.063,0.225,0.139,0.102,0.117,0.26,0.032,0.084
AMD,-0.143,0.063,0.0,-0.84,0.809,-0.345,0.7,0.844,0.125,0.937
AMZN,0.38,0.225,-0.84,0.0,-0.556,0.143,-0.626,-0.599,-0.163,-0.891
GOOGL,0.324,0.139,0.809,-0.556,0.0,-0.607,0.81,0.754,0.37,0.697
INTC,-0.192,0.102,-0.345,0.143,-0.607,0.0,-0.266,-0.178,0.057,-0.157
MARA,0.279,0.117,0.7,-0.626,0.81,-0.266,0.0,0.741,0.522,0.723
NVDA,0.167,0.26,0.844,-0.599,0.754,-0.178,0.741,0.0,0.3,0.794
PLUG,0.491,0.032,0.125,-0.163,0.37,0.057,0.522,0.3,0.0,0.209
TSLA,-0.194,0.084,0.937,-0.891,0.697,-0.157,0.723,0.794,0.209,0.0
