,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.653,0.515,0.708,0.479,0.577,0.466,0.595,0.508,0.68
AAPL,0.653,0.0,0.964,0.964,0.956,-0.041,0.929,0.975,0.946,0.914
AMD,0.515,0.964,0.0,0.944,0.973,-0.182,0.957,0.98,0.943,0.838
AMZN,0.708,0.964,0.944,0.0,0.935,0.03,0.919,0.966,0.913,0.865
GOOGL,0.479,0.956,0.973,0.935,0.0,-0.215,0.972,0.966,0.945,0.815
INTC,0.577,-0.041,-0.182,0.03,-0.215,0.0,-0.248,-0.142,-0.275,0.121
MARA,0.466,0.929,0.957,0.919,0.972,-0.248,0.0,0.959,0.962,0.782
NVDA,0.595,0.975,0.98,0.966,0.966,-0.142,0.959,0.0,0.97,0.857
PLUG,0.508,0.946,0.943,0.913,0.945,-0.275,0.962,0.97,0.0,0.824
TSLA,0.68,0.914,0.838,0.865,0.815,0.121,0.782,0.857,0.824,0.0
