,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.421,0.449,-0.47,0.299,0.664,0.102,-0.364,-0.495,-0.185
AAPL,-0.421,0.0,-0.014,0.974,0.071,-0.656,0.099,0.926,0.799,0.828
AMD,0.449,-0.014,0.0,-0.02,0.744,0.509,0.362,0.162,-0.475,0.249
AMZN,-0.47,0.974,-0.02,0.0,0.082,-0.65,0.106,0.935,0.787,0.796
GOOGL,0.299,0.071,0.744,0.082,0.0,0.511,0.361,0.212,-0.283,0.096
INTC,0.664,-0.656,0.509,-0.65,0.511,0.0,0.278,-0.506,-0.648,-0.456
MARA,0.102,0.099,0.362,0.106,0.361,0.278,0.0,0.225,0.009,-0.021
NVDA,-0.364,0.926,0.162,0.935,0.212,-0.506,0.225,0.0,0.664,0.799
PLUG,-0.495,0.799,-0.475,0.787,-0.283,-0.648,0.009,0.664,0.0,0.54
TSLA,-0.185,0.828,0.249,0.796,0.096,-0.456,-0.021,0.799,0.54,0.0
