,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.759,0.82,0.887,0.632,0.007,0.556,0.861,-0.382,0.523
AAPL,0.759,0.0,0.763,0.738,0.809,0.544,0.805,0.893,0.04,0.857
AMD,0.82,0.763,0.0,0.788,0.762,0.308,0.619,0.825,-0.045,0.573
AMZN,0.887,0.738,0.788,0.0,0.789,0.166,0.682,0.894,-0.1,0.643
GOOGL,0.632,0.809,0.762,0.789,0.0,0.636,0.912,0.889,0.353,0.839
INTC,0.007,0.544,0.308,0.166,0.636,0.0,0.644,0.424,0.644,0.662
MARA,0.556,0.805,0.619,0.682,0.912,0.644,0.0,0.844,0.453,0.942
NVDA,0.861,0.893,0.825,0.894,0.889,0.424,0.844,0.0,0.031,0.819
PLUG,-0.382,0.04,-0.045,-0.1,0.353,0.644,0.453,0.031,0.0,0.445
TSLA,0.523,0.857,0.573,0.643,0.839,0.662,0.942,0.819,0.445,0.0
