,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.07,0.124,-0.066,-0.012,-0.092,0.418,0.1,0.283,0.097
AAPL,0.07,0.0,0.95,0.908,0.983,0.897,-0.357,0.916,0.87,0.924
AMD,0.124,0.95,0.0,0.951,0.94,0.864,-0.369,0.918,0.937,0.962
AMZN,-0.066,0.908,0.951,0.0,0.918,0.793,-0.473,0.811,0.89,0.966
GOOGL,-0.012,0.983,0.94,0.918,0.0,0.91,-0.394,0.895,0.862,0.915
INTC,-0.092,0.897,0.864,0.793,0.91,0.0,-0.363,0.918,0.774,0.801
MARA,0.418,-0.357,-0.369,-0.473,-0.394,-0.363,0.0,-0.366,-0.232,-0.43
NVDA,0.1,0.916,0.918,0.811,0.895,0.918,-0.366,0.0,0.819,0.844
PLUG,0.283,0.87,0.937,0.89,0.862,0.774,-0.232,0.819,0.0,0.932
TSLA,0.097,0.924,0.962,0.966,0.915,0.801,-0.43,0.844,0.932,0.0
