,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.874,0.844,0.657,0.752,-0.047,-0.012,0.917,-0.59,0.885
AAPL,0.874,0.0,0.804,0.634,0.734,-0.01,-0.0,0.839,-0.597,0.865
AMD,0.844,0.804,0.0,0.878,0.917,-0.342,-0.109,0.898,-0.767,0.826
AMZN,0.657,0.634,0.878,0.0,0.932,-0.459,-0.077,0.755,-0.763,0.697
GOOGL,0.752,0.734,0.917,0.932,0.0,-0.448,-0.23,0.829,-0.843,0.755
INTC,-0.047,-0.01,-0.342,-0.459,-0.448,0.0,0.452,-0.119,0.55,-0.098
MARA,-0.012,-0.0,-0.109,-0.077,-0.23,0.452,0.0,-0.002,0.243,-0.065
NVDA,0.917,0.839,0.898,0.755,0.829,-0.119,-0.002,0.0,-0.601,0.831
PLUG,-0.59,-0.597,-0.767,-0.763,-0.843,0.55,0.243,-0.601,0.0,-0.539
TSLA,0.885,0.865,0.826,0.697,0.755,-0.098,-0.065,0.831,-0.539,0.0
