,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.805,-0.621,-0.214,0.662,0.85,0.805,-0.534,0.02,-0.003
AAPL,-0.805,0.0,0.659,0.404,-0.51,-0.712,-0.717,0.723,0.017,0.218
AMD,-0.621,0.659,0.0,0.705,-0.225,-0.373,-0.526,0.885,0.317,-0.257
AMZN,-0.214,0.404,0.705,0.0,0.31,-0.165,-0.375,0.724,0.475,-0.275
GOOGL,0.662,-0.51,-0.225,0.31,0.0,0.616,0.407,-0.174,0.32,0.019
INTC,0.85,-0.712,-0.373,-0.165,0.616,0.0,0.763,-0.371,-0.021,-0.041
MARA,0.805,-0.717,-0.526,-0.375,0.407,0.763,0.0,-0.457,-0.133,-0.061
NVDA,-0.534,0.723,0.885,0.724,-0.174,-0.371,-0.457,0.0,0.222,-0.042
PLUG,0.02,0.017,0.317,0.475,0.32,-0.021,-0.133,0.222,0.0,-0.289
TSLA,-0.003,0.218,-0.257,-0.275,0.019,-0.041,-0.061,-0.042,-0.289,0.0
