,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.214,0.477,0.266,0.179,0.609,-0.433,0.608,0.38,0.819
AAPL,0.214,0.0,0.9,0.824,0.808,0.765,-0.402,0.77,0.542,0.635
AMD,0.477,0.9,0.0,0.837,0.799,0.873,-0.429,0.843,0.61,0.763
AMZN,0.266,0.824,0.837,0.0,0.848,0.786,-0.249,0.692,0.719,0.57
GOOGL,0.179,0.808,0.799,0.848,0.0,0.748,-0.392,0.541,0.409,0.488
INTC,0.609,0.765,0.873,0.786,0.748,0.0,-0.67,0.748,0.604,0.815
MARA,-0.433,-0.402,-0.429,-0.249,-0.392,-0.67,0.0,-0.296,-0.16,-0.522
NVDA,0.608,0.77,0.843,0.692,0.541,0.748,-0.296,0.0,0.549,0.824
PLUG,0.38,0.542,0.61,0.719,0.409,0.604,-0.16,0.549,0.0,0.618
TSLA,0.819,0.635,0.763,0.57,0.488,0.815,-0.522,0.824,0.618,0.0
