,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.098,0.831,0.318,0.835,0.786,0.3,0.834,0.894,0.181
AAPL,-0.098,0.0,-0.059,0.624,0.26,0.347,0.16,-0.028,-0.09,0.268
AMD,0.831,-0.059,0.0,0.114,0.855,0.82,0.461,0.936,0.824,0.416
AMZN,0.318,0.624,0.114,0.0,0.402,0.457,0.145,0.064,0.268,0.187
GOOGL,0.835,0.26,0.855,0.402,0.0,0.957,0.437,0.89,0.817,0.468
INTC,0.786,0.347,0.82,0.457,0.957,0.0,0.494,0.814,0.738,0.542
MARA,0.3,0.16,0.461,0.145,0.437,0.494,0.0,0.357,0.104,0.842
NVDA,0.834,-0.028,0.936,0.064,0.89,0.814,0.357,0.0,0.831,0.303
PLUG,0.894,-0.09,0.824,0.268,0.817,0.738,0.104,0.831,0.0,0.091
TSLA,0.181,0.268,0.416,0.187,0.468,0.542,0.842,0.303,0.091,0.0
