,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.601,0.66,0.407,-0.466,0.872,0.288,0.589,0.423,0.554
AAPL,0.601,0.0,0.876,0.926,-0.241,0.765,0.148,0.929,0.617,0.881
AMD,0.66,0.876,0.0,0.85,-0.205,0.741,0.075,0.929,0.67,0.825
AMZN,0.407,0.926,0.85,0.0,-0.211,0.588,0.024,0.878,0.606,0.79
GOOGL,-0.466,-0.241,-0.205,-0.211,0.0,-0.495,0.103,-0.032,-0.01,-0.216
INTC,0.872,0.765,0.741,0.588,-0.495,0.0,0.111,0.729,0.529,0.771
MARA,0.288,0.148,0.075,0.024,0.103,0.111,0.0,0.101,-0.336,0.008
NVDA,0.589,0.929,0.929,0.878,-0.032,0.729,0.101,0.0,0.763,0.882
PLUG,0.423,0.617,0.67,0.606,-0.01,0.529,-0.336,0.763,0.0,0.695
TSLA,0.554,0.881,0.825,0.79,-0.216,0.771,0.008,0.882,0.695,0.0
