,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.1,0.233,-0.063,-0.698,-0.561,0.687,-0.031,0.285,0.802
AAPL,0.1,0.0,-0.189,-0.589,0.098,0.128,0.275,0.476,0.585,0.315
AMD,0.233,-0.189,0.0,0.646,0.188,0.209,0.214,0.503,0.333,0.467
AMZN,-0.063,-0.589,0.646,0.0,0.267,0.291,-0.054,0.271,0.074,0.068
GOOGL,-0.698,0.098,0.188,0.267,0.0,0.808,-0.332,0.496,-0.015,-0.376
INTC,-0.561,0.128,0.209,0.291,0.808,0.0,-0.41,0.459,0.059,-0.339
MARA,0.687,0.275,0.214,-0.054,-0.332,-0.41,0.0,0.179,0.467,0.668
NVDA,-0.031,0.476,0.503,0.271,0.496,0.459,0.179,0.0,0.71,0.393
PLUG,0.285,0.585,0.333,0.074,-0.015,0.059,0.467,0.71,0.0,0.582
TSLA,0.802,0.315,0.467,0.068,-0.376,-0.339,0.668,0.393,0.582,0.0
