,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.245,0.172,0.402,0.087,0.009,0.53,0.174,0.601,0.849
AAPL,0.245,0.0,0.936,0.858,0.89,0.926,0.525,0.942,0.188,0.053
AMD,0.172,0.936,0.0,0.848,0.927,0.978,0.495,0.981,0.262,-0.072
AMZN,0.402,0.858,0.848,0.0,0.906,0.811,0.798,0.78,0.426,0.071
GOOGL,0.087,0.89,0.927,0.906,0.0,0.943,0.59,0.875,0.167,-0.22
INTC,0.009,0.926,0.978,0.811,0.943,0.0,0.418,0.958,0.126,-0.222
MARA,0.53,0.525,0.495,0.798,0.59,0.418,0.0,0.427,0.481,0.322
NVDA,0.174,0.942,0.981,0.78,0.875,0.958,0.427,0.0,0.196,-0.013
PLUG,0.601,0.188,0.262,0.426,0.167,0.126,0.481,0.196,0.0,0.441
TSLA,0.849,0.053,-0.072,0.071,-0.22,-0.222,0.322,-0.013,0.441,0.0
