,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.919,0.841,0.69,0.538,0.964,0.936,0.788,0.8,0.661
AAPL,0.919,0.0,0.934,0.88,0.783,0.921,0.82,0.944,0.935,0.826
AMD,0.841,0.934,0.0,0.916,0.829,0.867,0.677,0.951,0.879,0.788
AMZN,0.69,0.88,0.916,0.0,0.937,0.748,0.525,0.956,0.918,0.845
GOOGL,0.538,0.783,0.829,0.937,0.0,0.565,0.372,0.892,0.864,0.831
INTC,0.964,0.921,0.867,0.748,0.565,0.0,0.912,0.817,0.804,0.656
MARA,0.936,0.82,0.677,0.525,0.372,0.912,0.0,0.65,0.704,0.525
NVDA,0.788,0.944,0.951,0.956,0.892,0.817,0.65,0.0,0.953,0.901
PLUG,0.8,0.935,0.879,0.918,0.864,0.804,0.704,0.953,0.0,0.86
TSLA,0.661,0.826,0.788,0.845,0.831,0.656,0.525,0.901,0.86,0.0
