,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.7,0.681,0.944,0.844,0.71,0.659,0.615,0.698,0.931
AAPL,0.7,0.0,0.852,0.713,0.512,0.123,0.065,0.894,0.217,0.673
AMD,0.681,0.852,0.0,0.66,0.413,0.058,0.089,0.953,0.257,0.675
AMZN,0.944,0.713,0.66,0.0,0.829,0.727,0.609,0.65,0.714,0.93
GOOGL,0.844,0.512,0.413,0.829,0.0,0.809,0.741,0.331,0.772,0.861
INTC,0.71,0.123,0.058,0.727,0.809,0.0,0.865,-0.003,0.863,0.727
MARA,0.659,0.065,0.089,0.609,0.741,0.865,0.0,-0.016,0.824,0.688
NVDA,0.615,0.894,0.953,0.65,0.331,-0.003,-0.016,0.0,0.19,0.621
PLUG,0.698,0.217,0.257,0.714,0.772,0.863,0.824,0.19,0.0,0.81
TSLA,0.931,0.673,0.675,0.93,0.861,0.727,0.688,0.621,0.81,0.0
