,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.188,-0.705,0.304,0.09,0.158,-0.203,-0.412,-0.006,-0.252
AAPL,0.188,0.0,0.096,0.875,0.685,-0.057,-0.358,0.275,-0.025,-0.147
AMD,-0.705,0.096,0.0,-0.112,0.012,-0.254,0.24,0.559,0.04,0.157
AMZN,0.304,0.875,-0.112,0.0,0.608,-0.121,-0.574,0.106,-0.24,-0.322
GOOGL,0.09,0.685,0.012,0.608,0.0,0.493,0.104,0.55,0.478,0.439
INTC,0.158,-0.057,-0.254,-0.121,0.493,0.0,0.637,0.509,0.882,0.828
MARA,-0.203,-0.358,0.24,-0.574,0.104,0.637,0.0,0.424,0.812,0.861
NVDA,-0.412,0.275,0.559,0.106,0.55,0.509,0.424,0.0,0.609,0.618
PLUG,-0.006,-0.025,0.04,-0.24,0.478,0.882,0.812,0.609,0.0,0.9
TSLA,-0.252,-0.147,0.157,-0.322,0.439,0.828,0.861,0.618,0.9,0.0
