,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.497,0.575,0.788,0.285,-0.185,0.927,0.839,0.838,0.198
AAPL,0.497,0.0,0.673,0.711,0.832,-0.411,0.547,0.793,0.665,0.169
AMD,0.575,0.673,0.0,0.697,0.761,0.16,0.59,0.762,0.635,0.553
AMZN,0.788,0.711,0.697,0.0,0.522,-0.329,0.846,0.814,0.782,0.215
GOOGL,0.285,0.832,0.761,0.522,0.0,-0.186,0.307,0.655,0.498,0.27
INTC,-0.185,-0.411,0.16,-0.329,-0.186,0.0,-0.144,-0.159,-0.216,0.626
MARA,0.927,0.547,0.59,0.846,0.307,-0.144,0.0,0.849,0.81,0.243
NVDA,0.839,0.793,0.762,0.814,0.655,-0.159,0.849,0.0,0.896,0.391
PLUG,0.838,0.665,0.635,0.782,0.498,-0.216,0.81,0.896,0.0,0.394
TSLA,0.198,0.169,0.553,0.215,0.27,0.626,0.243,0.391,0.394,0.0
