,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.637,0.37,0.516,0.325,0.485,0.442,0.429,0.159,0.474
AAPL,0.637,0.0,0.665,0.799,0.517,0.578,0.34,0.785,0.326,0.884
AMD,0.37,0.665,0.0,0.869,0.785,0.049,0.117,0.953,0.366,0.835
AMZN,0.516,0.799,0.869,0.0,0.879,0.226,0.173,0.84,0.191,0.875
GOOGL,0.325,0.517,0.785,0.879,0.0,-0.073,-0.055,0.667,0.041,0.663
INTC,0.485,0.578,0.049,0.226,-0.073,0.0,0.553,0.193,0.386,0.442
MARA,0.442,0.34,0.117,0.173,-0.055,0.553,0.0,0.185,0.33,0.278
NVDA,0.429,0.785,0.953,0.84,0.667,0.193,0.185,0.0,0.426,0.891
PLUG,0.159,0.326,0.366,0.191,0.041,0.386,0.33,0.426,0.0,0.53
TSLA,0.474,0.884,0.835,0.875,0.663,0.442,0.278,0.891,0.53,0.0
