,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.92,0.305,0.799,-0.107,0.915,0.425,0.781,0.906,0.954
AAPL,0.92,0.0,0.25,0.903,0.044,0.877,0.487,0.823,0.761,0.924
AMD,0.305,0.25,0.0,0.315,0.452,0.201,-0.394,0.379,0.333,0.237
AMZN,0.799,0.903,0.315,0.0,0.264,0.738,0.397,0.701,0.672,0.837
GOOGL,-0.107,0.044,0.452,0.264,0.0,-0.054,-0.385,0.144,-0.086,-0.108
INTC,0.915,0.877,0.201,0.738,-0.054,0.0,0.377,0.7,0.86,0.881
MARA,0.425,0.487,-0.394,0.397,-0.385,0.377,0.0,0.492,0.239,0.523
NVDA,0.781,0.823,0.379,0.701,0.144,0.7,0.492,0.0,0.584,0.736
PLUG,0.906,0.761,0.333,0.672,-0.086,0.86,0.239,0.584,0.0,0.855
TSLA,0.954,0.924,0.237,0.837,-0.108,0.881,0.523,0.736,0.855,0.0
