,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.483,-0.442,0.682,0.774,0.55,0.43,0.555,-0.313,0.795
AAPL,-0.483,0.0,0.893,-0.665,-0.556,-0.384,0.138,-0.096,0.054,-0.525
AMD,-0.442,0.893,0.0,-0.615,-0.54,-0.29,0.176,-0.075,-0.01,-0.388
AMZN,0.682,-0.665,-0.615,0.0,0.865,0.899,0.369,0.649,-0.22,0.805
GOOGL,0.774,-0.556,-0.54,0.865,0.0,0.742,0.386,0.496,-0.408,0.811
INTC,0.55,-0.384,-0.29,0.899,0.742,0.0,0.535,0.771,-0.301,0.795
MARA,0.43,0.138,0.176,0.369,0.386,0.535,0.0,0.628,-0.353,0.605
NVDA,0.555,-0.096,-0.075,0.649,0.496,0.771,0.628,0.0,-0.088,0.671
PLUG,-0.313,0.054,-0.01,-0.22,-0.408,-0.301,-0.353,-0.088,0.0,-0.342
TSLA,0.795,-0.525,-0.388,0.805,0.811,0.795,0.605,0.671,-0.342,0.0
