,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.793,0.719,-0.144,0.545,0.849,0.904,0.285,0.85,0.879
AAPL,0.793,0.0,0.609,-0.578,0.449,0.647,0.765,0.536,0.88,0.871
AMD,0.719,0.609,0.0,0.145,0.443,0.761,0.762,0.407,0.794,0.803
AMZN,-0.144,-0.578,0.145,0.0,0.138,0.121,-0.091,-0.354,-0.3,-0.178
GOOGL,0.545,0.449,0.443,0.138,0.0,0.632,0.424,0.382,0.386,0.53
INTC,0.849,0.647,0.761,0.121,0.632,0.0,0.823,0.2,0.692,0.805
MARA,0.904,0.765,0.762,-0.091,0.424,0.823,0.0,0.082,0.867,0.882
NVDA,0.285,0.536,0.407,-0.354,0.382,0.2,0.082,0.0,0.449,0.443
PLUG,0.85,0.88,0.794,-0.3,0.386,0.692,0.867,0.449,0.0,0.913
TSLA,0.879,0.871,0.803,-0.178,0.53,0.805,0.882,0.443,0.913,0.0
