,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.182,0.658,-0.537,-0.528,0.869,0.916,0.596,0.838,0.443
AAPL,-0.182,0.0,0.219,-0.303,-0.256,0.065,-0.025,0.171,0.023,0.108
AMD,0.658,0.219,0.0,-0.78,-0.69,0.872,0.703,0.477,0.721,0.263
AMZN,-0.537,-0.303,-0.78,0.0,0.883,-0.791,-0.57,-0.402,-0.622,-0.101
GOOGL,-0.528,-0.256,-0.69,0.883,0.0,-0.722,-0.644,-0.426,-0.686,-0.153
INTC,0.869,0.065,0.872,-0.791,-0.722,0.0,0.863,0.508,0.815,0.263
MARA,0.916,-0.025,0.703,-0.57,-0.644,0.863,0.0,0.637,0.914,0.416
NVDA,0.596,0.171,0.477,-0.402,-0.426,0.508,0.637,0.0,0.562,0.331
PLUG,0.838,0.023,0.721,-0.622,-0.686,0.815,0.914,0.562,0.0,0.398
TSLA,0.443,0.108,0.263,-0.101,-0.153,0.263,0.416,0.331,0.398,0.0
