,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.26,0.437,0.699,-0.202,0.03,0.702,0.846,-0.699,0.693
AAPL,-0.26,0.0,-0.189,-0.087,0.757,-0.284,-0.585,-0.351,0.581,-0.59
AMD,0.437,-0.189,0.0,0.578,-0.115,-0.014,0.406,0.672,-0.34,0.286
AMZN,0.699,-0.087,0.578,0.0,0.088,0.046,0.474,0.821,-0.553,0.341
GOOGL,-0.202,0.757,-0.115,0.088,0.0,0.174,-0.311,-0.142,0.392,-0.509
INTC,0.03,-0.284,-0.014,0.046,0.174,0.0,0.385,0.146,-0.114,0.222
MARA,0.702,-0.585,0.406,0.474,-0.311,0.385,0.0,0.74,-0.555,0.723
NVDA,0.846,-0.351,0.672,0.821,-0.142,0.146,0.74,0.0,-0.783,0.601
PLUG,-0.699,0.581,-0.34,-0.553,0.392,-0.114,-0.555,-0.783,0.0,-0.674
TSLA,0.693,-0.59,0.286,0.341,-0.509,0.222,0.723,0.601,-0.674,0.0
