,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.016,0.188,0.579,-0.208,-0.284,0.479,0.286,-0.453,0.618
AAPL,0.016,0.0,-0.861,-0.497,0.923,-0.557,0.128,-0.854,0.21,0.457
AMD,0.188,-0.861,0.0,0.738,-0.789,0.509,-0.156,0.93,-0.063,-0.415
AMZN,0.579,-0.497,0.738,0.0,-0.523,0.151,0.005,0.79,-0.353,-0.005
GOOGL,-0.208,0.923,-0.789,-0.523,0.0,-0.339,-0.087,-0.81,0.335,0.181
INTC,-0.284,-0.557,0.509,0.151,-0.339,0.0,-0.22,0.398,0.249,-0.479
MARA,0.479,0.128,-0.156,0.005,-0.087,-0.22,0.0,-0.05,-0.176,0.581
NVDA,0.286,-0.854,0.93,0.79,-0.81,0.398,-0.05,0.0,-0.285,-0.344
PLUG,-0.453,0.21,-0.063,-0.353,0.335,0.249,-0.176,-0.285,0.0,-0.433
TSLA,0.618,0.457,-0.415,-0.005,0.181,-0.479,0.581,-0.344,-0.433,0.0
