,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.139,0.267,0.26,0.46,-0.135,0.356,0.218,0.108,0.021
AAPL,0.139,0.0,0.878,0.855,0.513,0.683,0.812,0.932,0.831,0.898
AMD,0.267,0.878,0.0,0.878,0.591,0.437,0.753,0.869,0.889,0.761
AMZN,0.26,0.855,0.878,0.0,0.729,0.41,0.855,0.813,0.884,0.711
GOOGL,0.46,0.513,0.591,0.729,0.0,-0.04,0.635,0.422,0.476,0.318
INTC,-0.135,0.683,0.437,0.41,-0.04,0.0,0.586,0.777,0.386,0.787
MARA,0.356,0.812,0.753,0.855,0.635,0.586,0.0,0.837,0.708,0.82
NVDA,0.218,0.932,0.869,0.813,0.422,0.777,0.837,0.0,0.774,0.889
PLUG,0.108,0.831,0.889,0.884,0.476,0.386,0.708,0.774,0.0,0.746
TSLA,0.021,0.898,0.761,0.711,0.318,0.787,0.82,0.889,0.746,0.0
