,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.186,0.048,-0.076,0.076,0.069,-0.024,0.037,0.049,0.029
AAPL,0.186,0.0,0.932,0.89,0.972,0.891,-0.131,0.926,0.932,0.926
AMD,0.048,0.932,0.0,0.98,0.953,0.783,-0.238,0.959,0.977,0.971
AMZN,-0.076,0.89,0.98,0.0,0.925,0.722,-0.315,0.921,0.963,0.972
GOOGL,0.076,0.972,0.953,0.925,0.0,0.887,-0.15,0.946,0.955,0.936
INTC,0.069,0.891,0.783,0.722,0.887,0.0,0.034,0.82,0.815,0.766
MARA,-0.024,-0.131,-0.238,-0.315,-0.15,0.034,0.0,-0.099,-0.232,-0.33
NVDA,0.037,0.926,0.959,0.921,0.946,0.82,-0.099,0.0,0.949,0.921
PLUG,0.049,0.932,0.977,0.963,0.955,0.815,-0.232,0.949,0.0,0.967
TSLA,0.029,0.926,0.971,0.972,0.936,0.766,-0.33,0.921,0.967,0.0
