,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.575,0.573,0.634,0.68,-0.233,-0.101,0.585,0.049,-0.582
AAPL,0.575,0.0,0.839,0.766,0.828,0.104,-0.677,0.797,-0.366,-0.712
AMD,0.573,0.839,0.0,0.854,0.933,-0.172,-0.812,0.969,-0.628,-0.926
AMZN,0.634,0.766,0.854,0.0,0.943,-0.297,-0.642,0.907,-0.456,-0.84
GOOGL,0.68,0.828,0.933,0.943,0.0,-0.333,-0.691,0.946,-0.45,-0.933
INTC,-0.233,0.104,-0.172,-0.297,-0.333,0.0,0.077,-0.221,0.069,0.394
MARA,-0.101,-0.677,-0.812,-0.642,-0.691,0.077,0.0,-0.783,0.795,0.777
NVDA,0.585,0.797,0.969,0.907,0.946,-0.221,-0.783,0.0,-0.629,-0.924
PLUG,0.049,-0.366,-0.628,-0.456,-0.45,0.069,0.795,-0.629,0.0,0.591
TSLA,-0.582,-0.712,-0.926,-0.84,-0.933,0.394,0.777,-0.924,0.591,0.0
