,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.487,-0.082,0.679,-0.532,0.095,-0.667,-0.599,-0.231,0.745
AAPL,-0.487,0.0,0.271,-0.25,0.648,0.257,0.506,0.51,0.278,-0.255
AMD,-0.082,0.271,0.0,0.591,0.616,0.625,0.625,0.778,0.87,0.38
AMZN,0.679,-0.25,0.591,0.0,-0.054,0.438,-0.172,0.019,0.345,0.893
GOOGL,-0.532,0.648,0.616,-0.054,0.0,0.64,0.744,0.782,0.689,-0.155
INTC,0.095,0.257,0.625,0.438,0.64,0.0,0.354,0.405,0.552,0.252
MARA,-0.667,0.506,0.625,-0.172,0.744,0.354,0.0,0.915,0.782,-0.387
NVDA,-0.599,0.51,0.778,0.019,0.782,0.405,0.915,0.0,0.831,-0.195
PLUG,-0.231,0.278,0.87,0.345,0.689,0.552,0.782,0.831,0.0,0.138
TSLA,0.745,-0.255,0.38,0.893,-0.155,0.252,-0.387,-0.195,0.138,0.0
