,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.094,0.28,0.594,0.486,0.284,0.313,0.384,0.447,0.34
AAPL,-0.094,0.0,-0.694,-0.437,0.489,0.542,-0.647,-0.517,-0.647,-0.619
AMD,0.28,-0.694,0.0,0.8,0.028,-0.332,0.855,0.868,0.843,0.894
AMZN,0.594,-0.437,0.8,0.0,0.48,0.012,0.854,0.907,0.918,0.858
GOOGL,0.486,0.489,0.028,0.48,0.0,0.559,0.162,0.354,0.241,0.192
INTC,0.284,0.542,-0.332,0.012,0.559,0.0,-0.248,-0.067,-0.234,-0.23
MARA,0.313,-0.647,0.855,0.854,0.162,-0.248,0.0,0.936,0.958,0.969
NVDA,0.384,-0.517,0.868,0.907,0.354,-0.067,0.936,0.0,0.911,0.947
PLUG,0.447,-0.647,0.843,0.918,0.241,-0.234,0.958,0.911,0.0,0.937
TSLA,0.34,-0.619,0.894,0.858,0.192,-0.23,0.969,0.947,0.937,0.0
