,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.207,-0.518,-0.015,0.355,-0.459,0.668,-0.095,-0.278,-0.035
AAPL,0.207,0.0,0.079,0.812,0.674,-0.577,0.518,0.81,0.23,0.661
AMD,-0.518,0.079,0.0,0.288,-0.118,0.436,-0.188,0.498,0.481,0.079
AMZN,-0.015,0.812,0.288,0.0,0.516,-0.316,0.227,0.862,0.537,0.448
GOOGL,0.355,0.674,-0.118,0.516,0.0,-0.876,0.654,0.602,-0.28,0.736
INTC,-0.459,-0.577,0.436,-0.316,-0.876,0.0,-0.562,-0.374,0.507,-0.706
MARA,0.668,0.518,-0.188,0.227,0.654,-0.562,0.0,0.268,-0.234,0.373
NVDA,-0.095,0.81,0.498,0.862,0.602,-0.374,0.268,0.0,0.358,0.646
PLUG,-0.278,0.23,0.481,0.537,-0.28,0.507,-0.234,0.358,0.0,-0.231
TSLA,-0.035,0.661,0.079,0.448,0.736,-0.706,0.373,0.646,-0.231,0.0
