,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.195,0.335,0.45,-0.304,0.17,-0.386,0.333,0.406,0.573
AAPL,0.195,0.0,-0.127,0.835,0.607,0.794,0.401,0.818,-0.368,0.416
AMD,0.335,-0.127,0.0,-0.023,-0.152,-0.416,-0.244,0.272,0.687,0.577
AMZN,0.45,0.835,-0.023,0.0,0.374,0.744,0.268,0.657,-0.137,0.417
GOOGL,-0.304,0.607,-0.152,0.374,0.0,0.397,0.579,0.553,-0.622,-0.018
INTC,0.17,0.794,-0.416,0.744,0.397,0.0,0.429,0.614,-0.551,0.014
MARA,-0.386,0.401,-0.244,0.268,0.579,0.429,0.0,0.307,-0.49,-0.113
NVDA,0.333,0.818,0.272,0.657,0.553,0.614,0.307,0.0,-0.207,0.561
PLUG,0.406,-0.368,0.687,-0.137,-0.622,-0.551,-0.49,-0.207,0.0,0.528
TSLA,0.573,0.416,0.577,0.417,-0.018,0.014,-0.113,0.561,0.528,0.0
