,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.814,0.949,0.977,0.961,0.94,0.926,0.905,0.24,0.781
AAPL,0.814,0.0,0.886,0.871,0.885,0.923,0.767,0.947,0.301,0.918
AMD,0.949,0.886,0.0,0.952,0.94,0.982,0.853,0.974,0.202,0.832
AMZN,0.977,0.871,0.952,0.0,0.987,0.963,0.917,0.923,0.19,0.809
GOOGL,0.961,0.885,0.94,0.987,0.0,0.963,0.936,0.924,0.179,0.811
INTC,0.94,0.923,0.982,0.963,0.963,0.0,0.867,0.973,0.179,0.844
MARA,0.926,0.767,0.853,0.917,0.936,0.867,0.0,0.836,0.276,0.723
NVDA,0.905,0.947,0.974,0.923,0.924,0.973,0.836,0.0,0.267,0.892
PLUG,0.24,0.301,0.202,0.19,0.179,0.179,0.276,0.267,0.0,0.376
TSLA,0.781,0.918,0.832,0.809,0.811,0.844,0.723,0.892,0.376,0.0
