,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.501,0.222,0.199,0.453,0.457,-0.076,0.266,0.296,0.351
AAPL,0.501,0.0,0.875,0.875,0.95,0.866,-0.035,0.919,0.898,0.92
AMD,0.222,0.875,0.0,0.952,0.83,0.709,-0.254,0.912,0.966,0.91
AMZN,0.199,0.875,0.952,0.0,0.877,0.658,-0.246,0.908,0.944,0.949
GOOGL,0.453,0.95,0.83,0.877,0.0,0.841,0.044,0.926,0.881,0.915
INTC,0.457,0.866,0.709,0.658,0.841,0.0,0.164,0.806,0.757,0.724
MARA,-0.076,-0.035,-0.254,-0.246,0.044,0.164,0.0,-0.009,-0.199,-0.188
NVDA,0.266,0.919,0.912,0.908,0.926,0.806,-0.009,0.0,0.943,0.934
PLUG,0.296,0.898,0.966,0.944,0.881,0.757,-0.199,0.943,0.0,0.942
TSLA,0.351,0.92,0.91,0.949,0.915,0.724,-0.188,0.934,0.942,0.0
