,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.871,-0.657,-0.848,0.082,0.523,0.146,-0.041,-0.839,-0.855
AAPL,-0.871,0.0,0.732,0.836,-0.005,-0.513,-0.201,0.036,0.967,0.948
AMD,-0.657,0.732,0.0,0.579,0.417,0.087,0.444,0.648,0.644,0.631
AMZN,-0.848,0.836,0.579,0.0,0.102,-0.411,-0.137,0.049,0.771,0.906
GOOGL,0.082,-0.005,0.417,0.102,0.0,0.706,0.684,0.754,-0.105,-0.041
INTC,0.523,-0.513,0.087,-0.411,0.706,0.0,0.819,0.75,-0.617,-0.557
MARA,0.146,-0.201,0.444,-0.137,0.684,0.819,0.0,0.913,-0.325,-0.268
NVDA,-0.041,0.036,0.648,0.049,0.754,0.75,0.913,0.0,-0.101,-0.075
PLUG,-0.839,0.967,0.644,0.771,-0.105,-0.617,-0.325,-0.101,0.0,0.936
TSLA,-0.855,0.948,0.631,0.906,-0.041,-0.557,-0.268,-0.075,0.936,0.0
