,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.889,0.89,0.851,0.908,0.78,0.597,0.887,-0.582,0.914
AAPL,0.889,0.0,0.955,0.913,0.971,0.872,0.664,0.947,-0.831,0.864
AMD,0.89,0.955,0.0,0.958,0.946,0.814,0.67,0.938,-0.753,0.858
AMZN,0.851,0.913,0.958,0.0,0.917,0.794,0.699,0.864,-0.717,0.847
GOOGL,0.908,0.971,0.946,0.917,0.0,0.9,0.722,0.898,-0.775,0.902
INTC,0.78,0.872,0.814,0.794,0.9,0.0,0.828,0.731,-0.742,0.826
MARA,0.597,0.664,0.67,0.699,0.722,0.828,0.0,0.488,-0.594,0.694
NVDA,0.887,0.947,0.938,0.864,0.898,0.731,0.488,0.0,-0.736,0.816
PLUG,-0.582,-0.831,-0.753,-0.717,-0.775,-0.742,-0.594,-0.736,0.0,-0.616
TSLA,0.914,0.864,0.858,0.847,0.902,0.826,0.694,0.816,-0.616,0.0
