,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.695,0.5,0.333,-0.263,-0.271,0.688,0.671,0.912,-0.102
AAPL,0.695,0.0,0.775,0.743,-0.503,-0.46,0.906,0.959,0.807,-0.013
AMD,0.5,0.775,0.0,0.456,-0.749,-0.858,0.877,0.81,0.531,-0.331
AMZN,0.333,0.743,0.456,0.0,-0.114,-0.117,0.574,0.706,0.481,0.24
GOOGL,-0.263,-0.503,-0.749,-0.114,0.0,0.789,-0.659,-0.446,-0.221,0.652
INTC,-0.271,-0.46,-0.858,-0.117,0.789,0.0,-0.624,-0.476,-0.227,0.525
MARA,0.688,0.906,0.877,0.574,-0.659,-0.624,0.0,0.889,0.763,-0.265
NVDA,0.671,0.959,0.81,0.706,-0.446,-0.476,0.889,0.0,0.786,0.11
PLUG,0.912,0.807,0.531,0.481,-0.221,-0.227,0.763,0.786,0.0,0.005
TSLA,-0.102,-0.013,-0.331,0.24,0.652,0.525,-0.265,0.11,0.005,0.0
