,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.526,0.433,0.243,0.087,0.506,0.612,0.381,0.65,0.085
AAPL,0.526,0.0,0.734,0.854,0.506,0.452,0.497,0.901,0.839,0.667
AMD,0.433,0.734,0.0,0.643,0.123,0.184,0.688,0.623,0.544,0.287
AMZN,0.243,0.854,0.643,0.0,0.612,0.299,0.263,0.859,0.743,0.755
GOOGL,0.087,0.506,0.123,0.612,0.0,0.417,-0.318,0.717,0.626,0.903
INTC,0.506,0.452,0.184,0.299,0.417,0.0,0.194,0.531,0.584,0.48
MARA,0.612,0.497,0.688,0.263,-0.318,0.194,0.0,0.274,0.428,-0.15
NVDA,0.381,0.901,0.623,0.859,0.717,0.531,0.274,0.0,0.866,0.881
PLUG,0.65,0.839,0.544,0.743,0.626,0.584,0.428,0.866,0.0,0.715
TSLA,0.085,0.667,0.287,0.755,0.903,0.48,-0.15,0.881,0.715,0.0
