,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.369,-0.005,-0.519,-0.263,-0.494,-0.086,-0.364,0.489,-0.26
AAPL,-0.369,0.0,0.66,0.68,0.807,0.124,0.792,0.771,0.26,0.241
AMD,-0.005,0.66,0.0,0.117,0.807,0.075,0.844,0.8,0.537,-0.346
AMZN,-0.519,0.68,0.117,0.0,0.556,0.36,0.371,0.479,-0.174,0.753
GOOGL,-0.263,0.807,0.807,0.556,0.0,0.409,0.766,0.857,0.186,0.122
INTC,-0.494,0.124,0.075,0.36,0.409,0.0,-0.03,0.424,-0.582,0.265
MARA,-0.086,0.792,0.844,0.371,0.766,-0.03,0.0,0.731,0.588,-0.1
NVDA,-0.364,0.771,0.8,0.479,0.857,0.424,0.731,0.0,0.127,0.005
PLUG,0.489,0.26,0.537,-0.174,0.186,-0.582,0.588,0.127,0.0,-0.273
TSLA,-0.26,0.241,-0.346,0.753,0.122,0.265,-0.1,0.005,-0.273,0.0
