,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.69,0.524,0.395,-0.149,-0.22,0.7,0.586,0.852,0.097
AAPL,0.69,0.0,0.816,0.837,-0.316,-0.409,0.9,0.899,0.829,0.332
AMD,0.524,0.816,0.0,0.685,-0.554,-0.766,0.87,0.745,0.578,0.079
AMZN,0.395,0.837,0.685,0.0,-0.111,-0.279,0.692,0.805,0.626,0.44
GOOGL,-0.149,-0.316,-0.554,-0.111,0.0,0.638,-0.505,-0.071,0.017,0.562
INTC,-0.22,-0.409,-0.766,-0.279,0.638,0.0,-0.518,-0.351,-0.188,0.168
MARA,0.7,0.9,0.87,0.692,-0.505,-0.518,0.0,0.762,0.748,0.062
NVDA,0.586,0.899,0.745,0.805,-0.071,-0.351,0.762,0.0,0.841,0.648
PLUG,0.852,0.829,0.578,0.626,0.017,-0.188,0.748,0.841,0.0,0.447
TSLA,0.097,0.332,0.079,0.44,0.562,0.168,0.062,0.648,0.447,0.0
