,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.766,0.678,0.61,0.858,0.663,-0.08,0.003,0.393,0.112
AAPL,0.766,0.0,0.672,0.64,0.883,0.65,0.015,-0.018,0.362,0.022
AMD,0.678,0.672,0.0,0.305,0.625,0.496,-0.467,0.362,-0.021,-0.354
AMZN,0.61,0.64,0.305,0.0,0.655,0.822,0.341,-0.496,0.882,0.546
GOOGL,0.858,0.883,0.625,0.655,0.0,0.744,-0.091,-0.196,0.385,0.028
INTC,0.663,0.65,0.496,0.822,0.744,0.0,-0.005,-0.496,0.62,0.177
MARA,-0.08,0.015,-0.467,0.341,-0.091,-0.005,0.0,-0.225,0.624,0.807
NVDA,0.003,-0.018,0.362,-0.496,-0.196,-0.496,-0.225,0.0,-0.534,-0.291
PLUG,0.393,0.362,-0.021,0.882,0.385,0.62,0.624,-0.534,0.0,0.794
TSLA,0.112,0.022,-0.354,0.546,0.028,0.177,0.807,-0.291,0.794,0.0
