,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.902,-0.01,0.755,-0.338,0.912,0.43,0.795,0.893,0.947
AAPL,0.902,0.0,-0.192,0.884,-0.236,0.863,0.545,0.801,0.717,0.916
AMD,-0.01,-0.192,0.0,-0.14,0.388,0.029,-0.698,-0.205,0.238,-0.086
AMZN,0.755,0.884,-0.14,0.0,0.003,0.695,0.477,0.609,0.604,0.813
GOOGL,-0.338,-0.236,0.388,0.003,0.0,-0.177,-0.53,-0.276,-0.174,-0.33
INTC,0.912,0.863,0.029,0.695,-0.177,0.0,0.332,0.788,0.847,0.865
MARA,0.43,0.545,-0.698,0.477,-0.53,0.332,0.0,0.6,0.163,0.532
NVDA,0.795,0.801,-0.205,0.609,-0.276,0.788,0.6,0.0,0.622,0.753
PLUG,0.893,0.717,0.238,0.604,-0.174,0.847,0.163,0.622,0.0,0.826
TSLA,0.947,0.916,-0.086,0.813,-0.33,0.865,0.532,0.753,0.826,0.0
