,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.678,-0.395,0.159,-0.086,-0.679,-0.389,-0.144,-0.558,-0.617
AAPL,-0.678,0.0,0.744,0.292,0.537,0.888,0.482,0.422,0.771,0.943
AMD,-0.395,0.744,0.0,0.552,0.768,0.62,-0.115,0.807,0.563,0.652
AMZN,0.159,0.292,0.552,0.0,0.844,0.001,-0.316,0.611,-0.083,0.361
GOOGL,-0.086,0.537,0.768,0.844,0.0,0.302,-0.282,0.775,0.153,0.56
INTC,-0.679,0.888,0.62,0.001,0.302,0.0,0.484,0.294,0.81,0.844
MARA,-0.389,0.482,-0.115,-0.316,-0.282,0.484,0.0,-0.45,0.566,0.434
NVDA,-0.144,0.422,0.807,0.611,0.775,0.294,-0.45,0.0,0.173,0.385
PLUG,-0.558,0.771,0.563,-0.083,0.153,0.81,0.566,0.173,0.0,0.603
TSLA,-0.617,0.943,0.652,0.361,0.56,0.844,0.434,0.385,0.603,0.0
