,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.701,-0.17,-0.179,-0.097,0.532,0.578,0.47,-0.766,-0.267
AAPL,0.701,0.0,0.351,-0.088,-0.031,0.904,0.859,0.865,-0.448,0.21
AMD,-0.17,0.351,0.0,0.41,0.262,0.558,0.499,0.661,0.6,0.877
AMZN,-0.179,-0.088,0.41,0.0,0.792,-0.148,0.022,0.006,0.447,0.26
GOOGL,-0.097,-0.031,0.262,0.792,0.0,-0.064,-0.123,-0.106,0.343,0.061
INTC,0.532,0.904,0.558,-0.148,-0.064,0.0,0.811,0.894,-0.201,0.42
MARA,0.578,0.859,0.499,0.022,-0.123,0.811,0.0,0.902,-0.254,0.43
NVDA,0.47,0.865,0.661,0.006,-0.106,0.894,0.902,0.0,-0.135,0.555
PLUG,-0.766,-0.448,0.6,0.447,0.343,-0.201,-0.254,-0.135,0.0,0.684
TSLA,-0.267,0.21,0.877,0.26,0.061,0.42,0.43,0.555,0.684,0.0
