,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.266,-0.715,0.311,0.348,0.343,0.033,-0.373,0.351,0.034
AAPL,0.266,0.0,-0.029,0.79,0.781,0.167,-0.345,0.278,0.449,0.485
AMD,-0.715,-0.029,0.0,-0.235,-0.224,-0.416,0.131,0.611,-0.178,0.123
AMZN,0.311,0.79,-0.235,0.0,0.927,0.296,-0.389,0.305,0.312,0.327
GOOGL,0.348,0.781,-0.224,0.927,0.0,0.424,-0.221,0.343,0.51,0.505
INTC,0.343,0.167,-0.416,0.296,0.424,0.0,0.211,0.222,0.722,0.504
MARA,0.033,-0.345,0.131,-0.389,-0.221,0.211,0.0,0.087,0.423,0.461
NVDA,-0.373,0.278,0.611,0.305,0.343,0.222,0.087,0.0,0.277,0.373
PLUG,0.351,0.449,-0.178,0.312,0.51,0.722,0.423,0.277,0.0,0.815
TSLA,0.034,0.485,0.123,0.327,0.505,0.504,0.461,0.373,0.815,0.0
