,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.724,-0.477,0.673,-0.244,0.582,-0.308,-0.925,0.134,-0.162
AAPL,-0.724,0.0,0.662,-0.576,0.629,-0.005,0.582,0.786,0.071,0.408
AMD,-0.477,0.662,0.0,-0.515,0.813,0.255,0.792,0.572,0.014,0.512
AMZN,0.673,-0.576,-0.515,0.0,-0.28,0.225,-0.398,-0.631,-0.277,-0.353
GOOGL,-0.244,0.629,0.813,-0.28,0.0,0.42,0.839,0.393,0.078,0.55
INTC,0.582,-0.005,0.255,0.225,0.42,0.0,0.298,-0.516,0.245,0.313
MARA,-0.308,0.582,0.792,-0.398,0.839,0.298,0.0,0.396,-0.058,0.513
NVDA,-0.925,0.786,0.572,-0.631,0.393,-0.516,0.396,0.0,-0.088,0.15
PLUG,0.134,0.071,0.014,-0.277,0.078,0.245,-0.058,-0.088,0.0,0.331
TSLA,-0.162,0.408,0.512,-0.353,0.55,0.313,0.513,0.15,0.331,0.0
