,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.561,0.085,0.376,-0.071,0.041,0.119,0.09,0.304,0.377
AAPL,0.561,0.0,-0.21,0.482,-0.23,0.062,-0.04,-0.399,0.551,0.781
AMD,0.085,-0.21,0.0,0.473,0.599,0.462,0.129,0.805,-0.483,-0.426
AMZN,0.376,0.482,0.473,0.0,0.611,0.227,0.036,0.431,-0.216,0.092
GOOGL,-0.071,-0.23,0.599,0.611,0.0,0.414,0.403,0.585,-0.497,-0.345
INTC,0.041,0.062,0.462,0.227,0.414,0.0,0.731,-0.02,0.352,0.304
MARA,0.119,-0.04,0.129,0.036,0.403,0.731,0.0,-0.18,0.382,0.353
NVDA,0.09,-0.399,0.805,0.431,0.585,-0.02,-0.18,0.0,-0.806,-0.755
PLUG,0.304,0.551,-0.483,-0.216,-0.497,0.352,0.382,-0.806,0.0,0.883
TSLA,0.377,0.781,-0.426,0.092,-0.345,0.304,0.353,-0.755,0.883,0.0
