,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.879,-0.72,-0.783,-0.778,0.131,0.211,-0.805,0.19,-0.438
AAPL,-0.879,0.0,0.722,0.888,0.957,-0.043,-0.383,0.8,-0.336,0.435
AMD,-0.72,0.722,0.0,0.472,0.635,-0.055,0.205,0.945,0.212,0.7
AMZN,-0.783,0.888,0.472,0.0,0.876,-0.202,-0.546,0.582,-0.517,0.132
GOOGL,-0.778,0.957,0.635,0.876,0.0,0.055,-0.435,0.734,-0.385,0.386
INTC,0.131,-0.043,-0.055,-0.202,0.055,0.0,0.296,-0.063,-0.146,-0.001
MARA,0.211,-0.383,0.205,-0.546,-0.435,0.296,0.0,0.078,0.654,0.207
NVDA,-0.805,0.8,0.945,0.582,0.734,-0.063,0.078,0.0,0.187,0.755
PLUG,0.19,-0.336,0.212,-0.517,-0.385,-0.146,0.654,0.187,0.0,0.471
TSLA,-0.438,0.435,0.7,0.132,0.386,-0.001,0.207,0.755,0.471,0.0
