,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.176,0.83,-0.327,-0.191,0.746,-0.132,0.826,-0.145,-0.365
AAPL,0.176,0.0,0.002,0.441,0.448,0.105,0.732,-0.033,0.178,0.574
AMD,0.83,0.002,0.0,-0.523,-0.354,0.873,-0.386,0.946,-0.143,-0.515
AMZN,-0.327,0.441,-0.523,0.0,0.922,-0.695,0.53,-0.698,0.637,0.437
GOOGL,-0.191,0.448,-0.354,0.922,0.0,-0.514,0.361,-0.562,0.719,0.242
INTC,0.746,0.105,0.873,-0.695,-0.514,0.0,-0.261,0.937,-0.405,-0.419
MARA,-0.132,0.732,-0.386,0.53,0.361,-0.261,0.0,-0.363,0.11,0.799
NVDA,0.826,-0.033,0.946,-0.698,-0.562,0.937,-0.363,0.0,-0.404,-0.51
PLUG,-0.145,0.178,-0.143,0.637,0.719,-0.405,0.11,-0.404,0.0,0.231
TSLA,-0.365,0.574,-0.515,0.437,0.242,-0.419,0.799,-0.51,0.231,0.0
