,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.449,0.567,0.18,0.263,0.53,0.543,0.48,0.004,0.362
AAPL,0.449,0.0,0.754,0.831,0.799,0.723,0.62,0.885,-0.027,0.574
AMD,0.567,0.754,0.0,0.526,0.537,0.494,0.493,0.638,0.501,0.844
AMZN,0.18,0.831,0.526,0.0,0.912,0.676,0.683,0.891,-0.2,0.485
GOOGL,0.263,0.799,0.537,0.912,0.0,0.581,0.786,0.885,-0.189,0.458
INTC,0.53,0.723,0.494,0.676,0.581,0.0,0.617,0.768,-0.235,0.335
MARA,0.543,0.62,0.493,0.683,0.786,0.617,0.0,0.843,-0.118,0.489
NVDA,0.48,0.885,0.638,0.891,0.885,0.768,0.843,0.0,-0.196,0.516
PLUG,0.004,-0.027,0.501,-0.2,-0.189,-0.235,-0.118,-0.196,0.0,0.647
TSLA,0.362,0.574,0.844,0.485,0.458,0.335,0.489,0.516,0.647,0.0
