,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.005,0.479,0.26,0.259,0.683,0.208,0.196,0.651,0.34
AAPL,0.005,0.0,0.421,0.907,0.736,0.484,0.697,0.638,0.468,0.798
AMD,0.479,0.421,0.0,0.546,0.708,0.794,0.642,0.642,0.667,0.501
AMZN,0.26,0.907,0.546,0.0,0.871,0.663,0.814,0.774,0.646,0.917
GOOGL,0.259,0.736,0.708,0.871,0.0,0.751,0.906,0.955,0.642,0.793
INTC,0.683,0.484,0.794,0.663,0.751,0.0,0.656,0.684,0.726,0.683
MARA,0.208,0.697,0.642,0.814,0.906,0.656,0.0,0.913,0.66,0.76
NVDA,0.196,0.638,0.642,0.774,0.955,0.684,0.913,0.0,0.569,0.746
PLUG,0.651,0.468,0.667,0.646,0.642,0.726,0.66,0.569,0.0,0.593
TSLA,0.34,0.798,0.501,0.917,0.793,0.683,0.76,0.746,0.593,0.0
