,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.417,-0.727,-0.508,-0.661,-0.484,-0.685,-0.558,0.856,-0.378
AAPL,-0.417,0.0,0.804,0.937,0.858,0.873,0.797,0.958,-0.614,0.914
AMD,-0.727,0.804,0.0,0.87,0.955,0.699,0.863,0.926,-0.754,0.79
AMZN,-0.508,0.937,0.87,0.0,0.864,0.886,0.87,0.935,-0.641,0.877
GOOGL,-0.661,0.858,0.955,0.864,0.0,0.665,0.862,0.938,-0.716,0.84
INTC,-0.484,0.873,0.699,0.886,0.665,0.0,0.734,0.83,-0.678,0.709
MARA,-0.685,0.797,0.863,0.87,0.862,0.734,0.0,0.836,-0.669,0.764
NVDA,-0.558,0.958,0.926,0.935,0.938,0.83,0.836,0.0,-0.705,0.905
PLUG,0.856,-0.614,-0.754,-0.641,-0.716,-0.678,-0.669,-0.705,0.0,-0.516
TSLA,-0.378,0.914,0.79,0.877,0.84,0.709,0.764,0.905,-0.516,0.0
