,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.516,0.535,0.44,-0.037,0.711,0.796,0.72,0.002,0.538
AAPL,0.516,0.0,0.785,0.65,0.463,0.569,0.436,0.839,0.263,0.649
AMD,0.535,0.785,0.0,0.449,0.464,0.37,0.438,0.64,0.672,0.804
AMZN,0.44,0.65,0.449,0.0,0.252,0.784,0.585,0.791,0.093,0.679
GOOGL,-0.037,0.463,0.464,0.252,0.0,0.073,0.086,0.251,0.423,0.264
INTC,0.711,0.569,0.37,0.784,0.073,0.0,0.726,0.797,-0.123,0.515
MARA,0.796,0.436,0.438,0.585,0.086,0.726,0.0,0.775,0.123,0.648
NVDA,0.72,0.839,0.64,0.791,0.251,0.797,0.775,0.0,0.074,0.697
PLUG,0.002,0.263,0.672,0.093,0.423,-0.123,0.123,0.074,0.0,0.628
TSLA,0.538,0.649,0.804,0.679,0.264,0.515,0.648,0.697,0.628,0.0
