,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.271,0.095,-0.001,0.174,0.173,-0.169,0.08,0.102,0.102
AAPL,0.271,0.0,0.935,0.886,0.972,0.885,-0.048,0.92,0.933,0.922
AMD,0.095,0.935,0.0,0.983,0.958,0.781,-0.19,0.954,0.978,0.973
AMZN,-0.001,0.886,0.983,0.0,0.921,0.707,-0.245,0.912,0.963,0.964
GOOGL,0.174,0.972,0.958,0.921,0.0,0.879,-0.051,0.938,0.955,0.926
INTC,0.173,0.885,0.781,0.707,0.879,0.0,0.155,0.804,0.811,0.747
MARA,-0.169,-0.048,-0.19,-0.245,-0.051,0.155,0.0,-0.032,-0.176,-0.256
NVDA,0.08,0.92,0.954,0.912,0.938,0.804,-0.032,0.0,0.951,0.927
PLUG,0.102,0.933,0.978,0.963,0.955,0.811,-0.176,0.951,0.0,0.969
TSLA,0.102,0.922,0.973,0.964,0.926,0.747,-0.256,0.927,0.969,0.0
