,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.724,-0.118,-0.605,-0.613,0.587,0.846,-0.7,0.901,-0.597
AAPL,-0.724,0.0,0.536,0.968,0.937,-0.31,-0.475,0.943,-0.82,0.833
AMD,-0.118,0.536,0.0,0.596,0.684,-0.231,-0.131,0.474,-0.167,0.379
AMZN,-0.605,0.968,0.596,0.0,0.946,-0.212,-0.331,0.915,-0.74,0.786
GOOGL,-0.613,0.937,0.684,0.946,0.0,-0.246,-0.387,0.859,-0.723,0.763
INTC,0.587,-0.31,-0.231,-0.212,-0.246,0.0,0.763,-0.306,0.391,-0.31
MARA,0.846,-0.475,-0.131,-0.331,-0.387,0.763,0.0,-0.467,0.729,-0.352
NVDA,-0.7,0.943,0.474,0.915,0.859,-0.306,-0.467,0.0,-0.831,0.884
PLUG,0.901,-0.82,-0.167,-0.74,-0.723,0.391,0.729,-0.831,0.0,-0.65
TSLA,-0.597,0.833,0.379,0.786,0.763,-0.31,-0.352,0.884,-0.65,0.0
